segment_id,file_id,segment_index,segment_code_type,segment_code_number,segment_label_id,file_label_id,beginning_index,segment_length,binary_data_path,original_path
129234,1010,0,C,1,47,16,1500304,262144,00001010.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_161826_350V_3023mA_experiment_5_115
129240,1010,0,L,6,33,16,0,262144,00001010.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_161826_350V_3023mA_experiment_5_115
129242,1010,0,R,2,20,16,2024592,262144,00001010.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_161826_350V_3023mA_experiment_5_115
129244,1010,0,C,1,47,16,1614992,32768,00001010.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_161826_350V_3023mA_experiment_5_115
129255,1010,0,L,11,33,16,1254544,32768,00001010.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_161826_350V_3023mA_experiment_5_115
129267,1010,0,R,11,20,16,1975440,32768,00001010.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_161826_350V_3023mA_experiment_5_115
129268,1010,0,R,12,20,16,2008208,32768,00001010.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_161826_350V_3023mA_experiment_5_115
129301,1015,0,C,1,47,16,1370371,262144,00001015.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_223631_390V_1943mA_experiment_9_394
129310,1015,0,C,1,47,16,1485059,32768,00001015.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_223631_390V_1943mA_experiment_9_394
129316,1015,0,L,6,33,16,1288451,32768,00001015.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_223631_390V_1943mA_experiment_9_394
129323,1015,0,R,1,20,16,1517827,32768,00001015.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_223631_390V_1943mA_experiment_9_394
129437,1020,0,L,1,33,7,1271368,262144,00001020.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_144158_350V_1744mA_experiment_0_33
129439,1020,0,L,3,33,7,747080,262144,00001020.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_144158_350V_1744mA_experiment_0_33
129440,1020,0,L,4,33,7,484936,262144,00001020.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_144158_350V_1744mA_experiment_0_33
129442,1020,0,L,6,33,7,0,262144,00001020.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_144158_350V_1744mA_experiment_0_33
129443,1020,0,Cl,1,44,7,1533512,262144,00001020.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_144158_350V_1744mA_experiment_0_33
129445,1020,0,Cr,1,44,7,1867156,262144,00001020.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_144158_350V_1744mA_experiment_0_33
129446,1020,0,R,1,20,7,2129300,262144,00001020.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_144158_350V_1744mA_experiment_0_33
129451,1020,0,L,5,33,7,1484360,32768,00001020.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_144158_350V_1744mA_experiment_0_33
129453,1020,0,Cl,1,44,7,1648200,32768,00001020.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_144158_350V_1744mA_experiment_0_33
129464,1020,0,Cr,1,44,7,1981844,32768,00001020.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_144158_350V_1744mA_experiment_0_33
129465,1020,0,R,1,20,7,2014612,32768,00001020.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_144158_350V_1744mA_experiment_0_33
129467,1020,0,R,3,20,7,2080148,32768,00001020.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_144158_350V_1744mA_experiment_0_33
129472,1021,0,C,1,47,16,1574895,262144,00001021.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_170953_350V_3488mA_experiment_1_133
129476,1021,0,L,4,33,16,526319,262144,00001021.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_170953_350V_3488mA_experiment_1_133
129479,1021,0,R,1,20,16,1837039,262144,00001021.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_170953_350V_3488mA_experiment_1_133
129482,1021,0,C,1,47,16,1689583,32768,00001021.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_170953_350V_3488mA_experiment_1_133
129485,1021,0,L,3,33,16,1591279,32768,00001021.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_170953_350V_3488mA_experiment_1_133
129491,1021,0,L,9,33,16,1394671,32768,00001021.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_170953_350V_3488mA_experiment_1_133
129492,1021,0,L,10,33,16,1361903,32768,00001021.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_170953_350V_3488mA_experiment_1_133
129499,1021,0,R,5,20,16,1853423,32768,00001021.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_170953_350V_3488mA_experiment_1_133
129507,1022,0,C,1,47,16,1490679,262144,00001022.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_204649_350V_1744mA_experiment_7_18
129517,1022,0,C,1,47,16,1605367,32768,00001022.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_204649_350V_1744mA_experiment_7_18
129520,1022,0,L,3,33,16,1507063,32768,00001022.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_204649_350V_1744mA_experiment_7_18
129524,1022,0,L,7,33,16,1375991,32768,00001022.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_204649_350V_1744mA_experiment_7_18
129536,1022,0,R,7,20,16,1834743,32768,00001022.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_204649_350V_1744mA_experiment_7_18
129590,1024,0,L,5,33,7,1472252,32768,00001024.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_205530_350V_1744mA_experiment_4_26
129592,1024,0,L,7,33,7,1406716,32768,00001024.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_205530_350V_1744mA_experiment_4_26
129597,1024,0,Cl,1,44,7,1636092,32768,00001024.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_205530_350V_1744mA_experiment_4_26
129599,1024,0,Cr,1,44,7,1689906,32768,00001024.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_205530_350V_1744mA_experiment_4_26
129600,1024,0,R,1,20,7,1722674,32768,00001024.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_205530_350V_1744mA_experiment_4_26
129646,1027,0,C,1,21,4,1226128,262144,00001027.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_184545_370V_1843mA_experiment_1_221
129647,1027,0,L,1,33,4,963984,262144,00001027.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_184545_370V_1843mA_experiment_1_221
129656,1027,0,C,1,21,4,1340816,32768,00001027.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_184545_370V_1843mA_experiment_1_221
129660,1027,0,L,4,33,4,1209744,32768,00001027.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_184545_370V_1843mA_experiment_1_221
129662,1027,0,L,6,33,4,1144208,32768,00001027.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_184545_370V_1843mA_experiment_1_221
129749,1031,0,C,1,47,16,1603769,262144,00001031.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_163125_350V_3139mA_experiment_6_127
129750,1031,0,L,1,33,16,1341625,262144,00001031.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_163125_350V_3139mA_experiment_6_127
129758,1031,0,C,1,47,16,1718457,32768,00001031.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_163125_350V_3139mA_experiment_6_127
129770,1031,0,L,12,33,16,1325241,32768,00001031.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_163125_350V_3139mA_experiment_6_127
129774,1031,0,R,4,20,16,1849529,32768,00001031.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_163125_350V_3139mA_experiment_6_127
129780,1031,0,R,10,20,16,2046137,32768,00001031.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_163125_350V_3139mA_experiment_6_127
129783,1032,0,C,1,21,4,1349243,262144,00001032.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_204015_370V_3196mA_experiment_2_266
129785,1032,0,L,2,33,4,824955,262144,00001032.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_204015_370V_3196mA_experiment_2_266
129792,1032,0,C,1,21,4,1463931,32768,00001032.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_204015_370V_3196mA_experiment_2_266
129793,1032,0,L,1,33,4,1431163,32768,00001032.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_204015_370V_3196mA_experiment_2_266
129807,1032,0,R,3,20,4,1562235,32768,00001032.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_204015_370V_3196mA_experiment_2_266
129809,1032,0,R,5,20,4,1627771,32768,00001032.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_204015_370V_3196mA_experiment_2_266
129811,1032,0,R,7,20,4,1693307,32768,00001032.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_204015_370V_3196mA_experiment_2_266
129814,1032,0,R,10,20,4,1791611,32768,00001032.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_204015_370V_3196mA_experiment_2_266
129817,1033,0,C,1,47,16,1252469,262144,00001033.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_191036_370V_2212mA_experiment_2_244
129824,1033,0,R,2,20,16,1776757,262144,00001033.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_191036_370V_2212mA_experiment_2_244
129827,1033,0,C,1,47,16,1367157,32768,00001033.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_191036_370V_2212mA_experiment_2_244
129846,1033,0,R,7,20,16,1596533,32768,00001033.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_191036_370V_2212mA_experiment_2_244
129853,1034,0,L,2,33,7,810114,262144,00001034.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_202509_350V_1976mA_experiment_9_75
129857,1034,0,Cl,1,44,7,1334402,262144,00001034.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_202509_350V_1976mA_experiment_9_75
129859,1034,0,Cr,1,44,7,1715133,262144,00001034.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_202509_350V_1976mA_experiment_9_75
129860,1034,0,R,1,20,7,1977277,262144,00001034.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_202509_350V_1976mA_experiment_9_75
129861,1034,0,L,1,33,7,1416322,32768,00001034.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_202509_350V_1976mA_experiment_9_75
129867,1034,0,Cl,1,44,7,1449090,32768,00001034.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_202509_350V_1976mA_experiment_9_75
129879,1034,0,Cr,1,44,7,1829821,32768,00001034.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_202509_350V_1976mA_experiment_9_75
129883,1034,0,R,4,20,7,1960893,32768,00001034.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_202509_350V_1976mA_experiment_9_75
129894,1036,0,R,3,20,7,2061639,262144,00001036.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_184117_370V_1843mA_experiment_8_217
130071,1042,0,L,1,33,7,746686,262144,00001042.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_200331_350V_1744mA_experiment_0_55
130073,1042,0,L,3,33,7,222398,262144,00001042.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_200331_350V_1744mA_experiment_0_55
130075,1042,0,Cl,1,44,7,1008830,262144,00001042.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_200331_350V_1744mA_experiment_0_55
130078,1042,0,Cr,1,44,7,1666701,262144,00001042.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_200331_350V_1744mA_experiment_0_55
130082,1042,0,Cl,1,44,7,1123518,32768,00001042.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_200331_350V_1744mA_experiment_0_55
130103,1042,0,Cr,1,44,7,1781389,32768,00001042.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_200331_350V_1744mA_experiment_0_55
130104,1042,0,R,1,20,7,1814157,32768,00001042.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_200331_350V_1744mA_experiment_0_55
130179,1048,0,L,4,33,7,168782,262144,00001048.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_204442_350V_1744mA_experiment_5_16
130181,1048,0,Cl,1,44,7,1217358,262144,00001048.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_204442_350V_1744mA_experiment_5_16
130184,1048,0,Cr,1,44,7,1813343,262144,00001048.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_204442_350V_1744mA_experiment_5_16
130185,1048,0,R,1,20,7,2075487,262144,00001048.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_204442_350V_1744mA_experiment_5_16
130186,1048,0,L,1,33,7,1299278,32768,00001048.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_204442_350V_1744mA_experiment_5_16
130188,1048,0,Cl,1,44,7,1332046,32768,00001048.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_204442_350V_1744mA_experiment_5_16
130207,1048,0,Cr,1,44,7,1928031,32768,00001048.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_204442_350V_1744mA_experiment_5_16
130208,1048,0,R,1,20,7,1960799,32768,00001048.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_204442_350V_1744mA_experiment_5_16
130209,1048,0,R,2,20,7,1993567,32768,00001048.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_204442_350V_1744mA_experiment_5_16
130215,1049,0,Cl,1,44,7,1168926,262144,00001049.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_203702_350V_2093mA_experiment_9_86
130216,1049,0,Cr,1,44,7,1359964,262144,00001049.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_203702_350V_2093mA_experiment_9_86
130217,1049,0,R,1,20,7,1622108,262144,00001049.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_203702_350V_2093mA_experiment_9_86
130218,1049,0,R,2,20,7,1884252,262144,00001049.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_203702_350V_2093mA_experiment_9_86
130220,1049,0,L,1,33,7,1250846,32768,00001049.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_203702_350V_2093mA_experiment_9_86
130229,1049,0,Cl,1,44,7,1283614,32768,00001049.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_203702_350V_2093mA_experiment_9_86
130234,1049,0,Cm,5,45,7,1444669,32768,00001049.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_203702_350V_2093mA_experiment_9_86
130235,1049,0,Cr,1,44,7,1474652,32768,00001049.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_203702_350V_2093mA_experiment_9_86
130251,1052,0,Cl,1,44,7,1471627,262144,00001052.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_212356_350V_3139mA_experiment_8_129
130252,1052,0,Cr,1,44,7,1676118,262144,00001052.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_212356_350V_3139mA_experiment_8_129
130253,1052,0,R,1,20,7,1938262,262144,00001052.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_212356_350V_3139mA_experiment_8_129
130256,1052,0,L,2,33,7,1520779,32768,00001052.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_212356_350V_3139mA_experiment_8_129
130263,1052,0,Cl,1,44,7,1586315,32768,00001052.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_212356_350V_3139mA_experiment_8_129
130264,1052,0,Cm,1,45,7,1606640,32768,00001052.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_212356_350V_3139mA_experiment_8_129
130270,1052,0,Cr,1,44,7,1790806,32768,00001052.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_212356_350V_3139mA_experiment_8_129
130272,1052,0,R,2,20,7,1856342,32768,00001052.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_212356_350V_3139mA_experiment_8_129
130350,1055,0,C,1,21,4,1303119,262144,00001055.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250205_193851_370V_2212mA_experiment_4_257
130351,1055,0,L,1,33,4,1040975,262144,00001055.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250205_193851_370V_2212mA_experiment_4_257
130360,1055,0,C,1,21,4,1417807,32768,00001055.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250205_193851_370V_2212mA_experiment_4_257
130378,1055,0,R,6,20,4,1614415,32768,00001055.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250205_193851_370V_2212mA_experiment_4_257
130385,1056,0,C,1,21,4,370778,262144,00001056.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_154246_350V_2093mA_experiment_7_84
130393,1056,0,R,7,20,4,2205786,262144,00001056.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_154246_350V_2093mA_experiment_7_84
130394,1056,0,C,1,21,4,485466,32768,00001056.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_154246_350V_2093mA_experiment_7_84
130402,1056,0,L,8,33,4,223322,32768,00001056.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_154246_350V_2093mA_experiment_7_84
130403,1056,0,L,9,33,4,190554,32768,00001056.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_154246_350V_2093mA_experiment_7_84
130405,1056,0,L,11,33,4,125018,32768,00001056.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_154246_350V_2093mA_experiment_7_84
130408,1056,0,R,2,20,4,551002,32768,00001056.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_154246_350V_2093mA_experiment_7_84
130419,1057,0,C,1,47,16,1348716,262144,00001057.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_182715_370V_1843mA_experiment_6_204
130425,1057,0,R,1,20,16,1610860,262144,00001057.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_182715_370V_1843mA_experiment_6_204
130428,1057,0,C,1,47,16,1463404,32768,00001057.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_182715_370V_1843mA_experiment_6_204
130436,1057,0,L,8,33,16,1201260,32768,00001057.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_182715_370V_1843mA_experiment_6_204
130442,1057,0,R,2,20,16,1528940,32768,00001057.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_182715_370V_1843mA_experiment_6_204
130445,1057,0,R,5,20,16,1627244,32768,00001057.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250130_182715_370V_1843mA_experiment_6_204
130522,1060,0,C,1,21,4,1582566,262144,00001060.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_205426_350V_1744mA_experiment_3_25
130527,1060,0,L,5,33,4,271846,262144,00001060.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_205426_350V_1744mA_experiment_3_25
130531,1060,0,C,1,21,4,1697254,32768,00001060.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_205426_350V_1744mA_experiment_3_25
130537,1060,0,L,6,33,4,1500646,32768,00001060.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_205426_350V_1744mA_experiment_3_25
130549,1060,0,R,6,20,4,1893862,32768,00001060.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_205426_350V_1744mA_experiment_3_25
130555,1060,0,R,12,20,4,2090470,32768,00001060.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250127_205426_350V_1744mA_experiment_3_25
130556,1061,0,C,1,21,4,1279676,262144,00001061.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_221006_390V_1943mA_experiment_4_356
130566,1061,0,C,1,21,4,1394364,32768,00001061.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_221006_390V_1943mA_experiment_4_356
130574,1061,0,L,8,33,4,1132220,32768,00001061.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_221006_390V_1943mA_experiment_4_356
130585,1061,0,R,7,20,4,1623740,32768,00001061.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250206_221006_390V_1943mA_experiment_4_356
130591,1062,0,C,1,21,4,1723004,262144,00001062.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_214901_350V_3604mA_experiment_9_152
130596,1062,0,L,5,33,4,412284,262144,00001062.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_214901_350V_3604mA_experiment_9_152
130598,1062,0,L,7,33,4,0,262144,00001062.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_214901_350V_3604mA_experiment_9_152
130601,1062,0,C,1,21,4,1837692,32768,00001062.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_214901_350V_3604mA_experiment_9_152
130607,1062,0,L,6,33,4,1641084,32768,00001062.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_214901_350V_3604mA_experiment_9_152
130608,1062,0,L,7,33,4,1608316,32768,00001062.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_214901_350V_3604mA_experiment_9_152
130661,1064,0,C,1,21,4,1452883,262144,00001064.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_160943_350V_3023mA_experiment_8_107
130663,1064,0,L,2,33,4,928595,262144,00001064.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_160943_350V_3023mA_experiment_8_107
130665,1064,0,L,4,33,4,404307,262144,00001064.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_160943_350V_3023mA_experiment_8_107
130666,1064,0,L,5,33,4,142163,262144,00001064.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_160943_350V_3023mA_experiment_8_107
130671,1064,0,C,1,21,4,1567571,32768,00001064.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_160943_350V_3023mA_experiment_8_107
130675,1064,0,L,4,33,4,1436499,32768,00001064.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_160943_350V_3023mA_experiment_8_107
130689,1064,0,R,6,20,4,1764179,32768,00001064.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_160943_350V_3023mA_experiment_8_107
130691,1064,0,R,8,20,4,1829715,32768,00001064.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250128_160943_350V_3023mA_experiment_8_107
130799,1072,0,C,1,47,16,1351122,262144,00001072.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_204608_350V_2093mA_experiment_6_94
130808,1072,0,C,1,47,16,1465810,32768,00001072.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_204608_350V_2093mA_experiment_6_94
130815,1072,0,L,7,33,16,1236434,32768,00001072.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_204608_350V_2093mA_experiment_6_94
130823,1072,0,R,3,20,16,1564114,32768,00001072.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_204608_350V_2093mA_experiment_6_94
130826,1072,0,R,6,20,16,1662418,32768,00001072.npy,/Volumes/ArcData/V3_raw_data/arc_matrix_experiment_with_parallel_motor/20250212_204608_350V_2093mA_experiment_6_94
